#!events.txt
# This is a text DVS created by v2e (see https://github.com/SensorsINI/v2e)
# Format is time (float s), x, y, polarity (0=off, 1=on) as specified at http://rpg.ifi.uzh.ch/davis_data.html
# Creation time: 05:23PM April 28 2022
# Creation time: System.currentTimeMillis() 1651134182100
# User name: oosim
0.03999999910593033 224 4 0
0.04999999701976776 82 52 0
0.04999999701976776 231 19 0
0.04999999701976776 71 103 1
0.04999999701976776 225 6 0
0.06000000238418579 66 93 1
0.06000000238418579 231 20 0
0.06000000238418579 226 9 0
0.06000000238418579 239 35 0
0.06000000238418579 232 21 0
0.06000000238418579 222 1 0
0.06000000238418579 238 34 0
0.06000000238418579 172 8 1
0.06000000238418579 239 36 0
0.06000000238418579 222 0 0
0.06000000238418579 233 23 0
0.06000000238418579 61 82 1
0.06000000238418579 60 80 1
0.07000000029802322 227 11 0
0.07000000029802322 229 15 0
0.07000000029802322 80 53 0
0.07000000029802322 238 33 0
0.07000000029802322 179 5 1
0.07000000029802322 175 7 1
0.07000000029802322 224 4 0
0.07000000029802322 237 32 0
0.07000000029802322 177 6 1
0.07000000029802322 55 70 1
0.07000000029802322 183 2 1
0.07000000029802322 174 7 1
0.07000000029802322 76 113 1
0.07999999821186066 237 31 0
0.07999999821186066 223 3 0
0.07999999821186066 182 1 1
0.07999999821186066 152 18 1
0.07999999821186066 224 5 0
0.07999999821186066 225 7 0
0.07999999821186066 236 29 0
0.07999999821186066 74 56 0
0.07999999821186066 190 0 1
0.07999999821186066 56 72 1
0.07999999821186066 234 25 0
0.07999999821186066 56 71 1
0.07999999821186066 228 13 0
0.07999999821186066 60 79 1
0.07999999821186066 232 22 0
0.07999999821186066 223 2 0
0.07999999821186066 61 62 0
0.08999999612569809 230 17 0
0.08999999612569809 55 71 1
0.08999999612569809 58 62 1
0.08999999612569809 173 8 1
0.08999999612569809 64 89 1
0.08999999612569809 66 92 1
0.08999999612569809 57 74 1
0.08999999612569809 226 9 0
0.08999999612569809 189 0 1
0.08999999612569809 227 10 0
0.08999999612569809 68 59 0
0.08999999612569809 71 103 1
0.08999999612569809 67 95 1
0.08999999612569809 58 76 1
0.08999999612569809 178 5 1
0.08999999612569809 231 19 0
0.08999999612569809 54 68 1
0.08999999612569809 72 57 0
0.08999999612569809 73 108 1
0.08999999612569809 183 1 0
0.08999999612569809 238 34 0
0.08999999612569809 61 83 1
0.08999999612569809 67 59 0
0.08999999612569809 181 4 1
0.10000000149011612 55 70 1
0.10000000149011612 103 41 1
0.10000000149011612 224 5 0
0.10000000149011612 235 28 0
0.10000000149011612 222 2 0
0.10000000149011612 225 7 0
0.10000000149011612 223 4 0
0.10000000149011612 76 55 0
0.10000000149011612 64 61 0
0.10000000149011612 188 1 1
0.10000000149011612 187 1 1
0.10000000149011612 62 84 1
0.10000000149011612 183 3 1
0.10000000149011612 236 28 0
0.10000000149011612 234 26 0
0.10000000149011612 70 101 1
0.10000000149011612 227 11 0
0.10000000149011612 78 117 1
0.10000000149011612 111 38 0
0.10999999940395355 66 93 1
0.10999999940395355 222 1 0
0.10999999940395355 60 80 1
0.10999999940395355 85 132 1
0.10999999940395355 73 56 0
0.10999999940395355 71 103 1
0.10999999940395355 224 6 0
0.10999999940395355 66 60 0
0.10999999940395355 180 4 1
0.10999999940395355 63 86 1
0.10999999940395355 186 2 1
0.10999999940395355 76 114 1
0.10999999940395355 176 6 1
0.10999999940395355 104 41 0
0.10999999940395355 69 99 1
0.10999999940395355 84 51 0
0.10999999940395355 72 105 1
0.10999999940395355 230 18 0
0.10999999940395355 222 0 0
0.10999999940395355 236 30 0
0.10999999940395355 54 68 1
0.10999999940395355 72 106 1
0.10999999940395355 235 27 0
0.10999999940395355 54 71 0
0.10999999940395355 185 2 1
0.10999999940395355 233 24 0
0.10999999940395355 63 87 1
0.10999999940395355 69 100 1
0.11999999731779099 233 22 0
0.11999999731779099 82 52 0
0.11999999731779099 102 42 0
0.11999999731779099 96 45 0
0.11999999731779099 74 110 1
0.11999999731779099 58 64 0
0.11999999731779099 54 67 1
0.11999999731779099 227 12 0
0.11999999731779099 64 88 1
0.11999999731779099 182 3 1
0.11999999731779099 60 63 0
0.11999999731779099 68 98 1
0.11999999731779099 54 64 1
0.11999999731779099 70 101 1
0.11999999731779099 70 102 1
0.11999999731779099 234 25 0
0.11999999731779099 73 107 1
0.11999999731779099 74 109 1
0.11999999731779099 59 78 1
0.11999999731779099 83 128 1
0.12999999523162842 74 56 0
0.12999999523162842 54 69 1
0.12999999523162842 226 10 0
0.12999999523162842 59 63 0
0.12999999523162842 57 64 0
0.12999999523162842 58 75 1
0.12999999523162842 79 119 1
0.12999999523162842 232 21 0
0.12999999523162842 58 77 1
0.12999999523162842 180 4 1
0.12999999523162842 83 52 0
0.12999999523162842 229 15 0
0.12999999523162842 152 18 1
0.12999999523162842 223 3 0
0.12999999523162842 70 58 0
0.12999999523162842 81 52 0
0.12999999523162842 59 77 1
0.12999999523162842 56 73 1
0.12999999523162842 55 69 1
0.12999999523162842 109 39 0
0.12999999523162842 54 66 0
0.12999999523162842 77 116 1
0.12999999523162842 59 79 1
0.12999999523162842 61 82 1
0.12999999523162842 226 9 0
0.12999999523162842 68 97 1
0.12999999523162842 231 20 0
0.12999999523162842 57 73 1
0.14000000059604645 55 71 1
0.14000000059604645 231 19 0
0.14000000059604645 65 98 1
0.14000000059604645 75 56 0
0.14000000059604645 228 13 0
0.14000000059604645 178 5 1
0.14000000059604645 60 81 1
0.14000000059604645 233 23 0
0.14000000059604645 225 7 0
0.14000000059604645 136 17 1
0.14000000059604645 79 54 0
0.14000000059604645 64 89 1
0.14000000059604645 228 14 0
0.14000000059604645 67 95 1
0.14000000059604645 61 62 0
0.14000000059604645 66 93 1
0.14000000059604645 65 92 1
0.14000000059604645 239 36 0
0.14000000059604645 95 41 0
0.14000000059604645 239 37 0
0.14000000059604645 69 58 0
0.14000000059604645 234 26 0
0.14000000059604645 228 11 1
0.14000000059604645 179 5 1
0.14000000059604645 66 94 1
0.14000000059604645 225 8 0
0.14000000059604645 87 136 1
0.14000000059604645 224 4 0
0.14000000059604645 62 62 0
0.14000000059604645 184 2 1
0.14000000059604645 229 16 0
0.15000000596046448 53 67 1
0.15000000596046448 75 111 1
0.15000000596046448 65 91 1
0.15000000596046448 230 17 0
0.15000000596046448 89 49 0
0.15000000596046448 75 55 0
0.15000000596046448 56 72 1
0.15000000596046448 189 0 1
0.15000000596046448 101 43 0
0.15000000596046448 188 0 1
0.15000000596046448 99 44 0
0.15000000596046448 70 100 1
0.15000000596046448 224 5 0
0.15000000596046448 55 70 1
0.15000000596046448 167 11 1
0.15000000596046448 54 65 0
0.15000000596046448 105 41 0
0.15000000596046448 156 16 1
0.15000000596046448 63 85 1
0.15000000596046448 238 34 0
0.15000000596046448 186 1 1
0.15000000596046448 56 65 0
0.15000000596046448 235 29 0
0.15000000596046448 73 57 0
0.15000000596046448 65 60 0
0.15000000596046448 232 22 0
0.1600000113248825 67 59 0
0.1600000113248825 55 64 0
0.1600000113248825 236 29 0
0.1600000113248825 62 85 1
0.1600000113248825 78 54 0
0.1600000113248825 57 75 1
0.1600000113248825 98 44 0
0.1600000113248825 55 66 0
0.1600000113248825 230 18 0
0.1600000113248825 237 32 0
0.1600000113248825 117 35 0
0.1600000113248825 68 59 0
0.1600000113248825 71 104 1
0.1600000113248825 228 12 0
0.1600000113248825 80 53 0
0.17000000178813934 85 51 0
0.17000000178813934 73 108 1
0.17000000178813934 235 28 0
0.17000000178813934 182 3 1
0.17000000178813934 71 103 1
0.17000000178813934 81 124 1
0.17000000178813934 71 57 0
0.17000000178813934 239 35 0
0.17000000178813934 66 93 1
0.17000000178813934 229 15 0
0.17000000178813934 62 86 1
0.17000000178813934 231 19 0
0.17000000178813934 170 9 1
0.17000000178813934 67 60 0
0.17000000178813934 75 112 1
0.17000000178813934 77 115 1
0.17000000178813934 172 8 1
0.17000000178813934 223 4 0
0.17000000178813934 79 120 1
0.17000000178813934 87 50 0
0.17000000178813934 95 46 0
0.17000000178813934 227 11 0
0.17000000178813934 61 83 1
0.17000000178813934 67 96 1
0.17000000178813934 69 59 0
0.17000000178813934 64 90 1
0.17000000178813934 237 33 0
0.17000000178813934 232 23 0
0.17000000178813934 222 1 0
0.18000000715255737 227 12 0
0.18000000715255737 166 11 1
0.18000000715255737 233 25 0
0.18000000715255737 225 6 0
0.18000000715255737 60 63 0
0.18000000715255737 158 15 1
0.18000000715255737 80 122 1
0.18000000715255737 221 0 0
0.18000000715255737 188 0 1
0.18000000715255737 63 87 1
0.18000000715255737 68 96 1
0.18000000715255737 238 33 0
0.18000000715255737 226 10 0
0.18000000715255737 58 64 0
0.18000000715255737 72 57 0
0.18000000715255737 222 2 0
0.18000000715255737 226 9 0
0.18000000715255737 168 10 1
0.18000000715255737 83 49 0
0.18000000715255737 61 84 1
0.18000000715255737 239 36 0
0.18000000715255737 230 17 0
0.1900000125169754 93 162 0
0.1900000125169754 233 24 0
0.1900000125169754 88 139 1
0.1900000125169754 90 143 1
0.1900000125169754 58 76 1
0.1900000125169754 59 105 0
0.1900000125169754 102 42 0
0.1900000125169754 54 68 1
0.1900000125169754 91 48 0
0.1900000125169754 94 46 0
0.1900000125169754 225 8 0
0.1900000125169754 224 5 0
0.1900000125169754 59 79 1
0.1900000125169754 238 34 0
0.1900000125169754 58 78 1
0.1900000125169754 71 58 0
0.1900000125169754 64 89 1
0.1900000125169754 58 77 1
0.1900000125169754 234 25 0
0.1900000125169754 78 118 1
0.1900000125169754 187 1 1
0.1900000125169754 63 62 0
0.1900000125169754 68 98 1
0.20000000298023224 88 49 0
0.20000000298023224 97 45 0
0.20000000298023224 231 20 0
0.20000000298023224 57 74 1
0.20000000298023224 226 9 0
0.20000000298023224 238 35 0
0.20000000298023224 59 64 0
0.20000000298023224 93 162 1
0.20000000298023224 54 69 1
0.20000000298023224 222 1 0
0.20000000298023224 55 71 1
0.20000000298023224 76 113 1
0.20000000298023224 236 30 0
0.20000000298023224 56 65 0
0.20000000298023224 223 3 0
0.20000000298023224 72 106 1
0.20000000298023224 60 81 1
0.20000000298023224 79 121 1
0.20000000298023224 69 100 1
0.20000000298023224 55 65 0
0.20000000298023224 67 94 1
0.20000000298023224 84 52 0
0.20000000298023224 224 6 0
0.20000000298023224 66 60 0
0.20000000298023224 235 27 0
