#!events.txt
# This is a text DVS created by v2e (see https://github.com/SensorsINI/v2e)
# Format is time (float s), x, y, polarity (0=off, 1=on) as specified at http://rpg.ifi.uzh.ch/davis_data.html
# Creation time: 05:23PM April 28 2022
# Creation time: System.currentTimeMillis() 1651134222726
# User name: oosim
0.03999999910593033 225 6 0
0.04999999701976776 230 18 0
0.04999999701976776 232 21 0
0.04999999701976776 230 17 0
0.06000000238418579 226 9 0
0.06000000238418579 237 31 0
0.06000000238418579 61 82 1
0.06000000238418579 231 19 0
0.06000000238418579 224 4 0
0.06000000238418579 223 3 0
0.06000000238418579 60 80 1
0.07000000029802322 238 33 0
0.07000000029802322 228 13 0
0.07000000029802322 75 111 1
0.07000000029802322 225 6 0
0.07000000029802322 238 34 0
0.07000000029802322 233 23 0
0.07000000029802322 172 8 1
0.07000000029802322 175 7 1
0.07000000029802322 79 119 1
0.07000000029802322 63 87 1
0.07000000029802322 237 32 0
0.07000000029802322 63 62 0
0.07000000029802322 62 84 1
0.07000000029802322 239 35 0
0.07000000029802322 75 55 0
0.07000000029802322 223 2 0
0.07000000029802322 111 38 0
0.07000000029802322 177 6 1
0.07000000029802322 229 15 0
0.07000000029802322 174 7 1
0.07000000029802322 222 0 0
0.07000000029802322 123 155 1
0.07000000029802322 183 1 0
0.07500000298023224 59 63 0
0.07500000298023224 226 9 0
0.07500000298023224 225 7 0
0.07500000298023224 188 1 1
0.07500000298023224 57 74 1
0.07500000298023224 224 5 0
0.07500000298023224 54 67 1
0.07500000298023224 73 107 1
0.07500000298023224 123 155 0
0.07500000298023224 78 116 1
0.07500000298023224 56 71 1
0.07500000298023224 227 11 0
0.07500000298023224 55 70 1
0.07500000298023224 238 33 0
0.07500000298023224 186 2 1
0.07500000298023224 189 0 1
0.07500000298023224 55 71 1
0.07500000298023224 214 69 1
0.07500000298023224 236 29 0
0.07500000298023224 237 31 0
0.07500000298023224 222 1 0
0.07999999821186066 123 155 0
0.08999999612569809 179 5 1
0.08999999612569809 78 117 1
0.08999999612569809 58 75 1
0.08999999612569809 58 76 1
0.08999999612569809 234 25 0
0.08999999612569809 178 5 1
0.08999999612569809 57 64 0
0.08999999612569809 84 51 0
0.08999999612569809 71 103 1
0.08999999612569809 185 2 1
0.08999999612569809 54 68 1
0.08999999612569809 190 0 1
0.08999999612569809 70 58 0
0.08999999612569809 59 78 1
0.08999999612569809 61 83 1
0.08999999612569809 223 4 0
0.08999999612569809 63 86 1
0.08999999612569809 228 14 0
0.08999999612569809 235 28 0
0.08999999612569809 64 89 1
0.08999999612569809 231 20 0
0.08999999612569809 230 18 0
0.08999999612569809 69 10 1
0.08999999612569809 66 93 1
0.08999999612569809 56 72 1
0.08999999612569809 176 6 1
0.10000000149011612 64 61 0
0.10000000149011612 69 99 1
0.10000000149011612 67 95 1
0.10000000149011612 228 13 0
0.10000000149011612 180 4 1
0.10000000149011612 74 110 1
0.10000000149011612 236 28 0
0.10000000149011612 66 60 0
0.10000000149011612 230 17 0
0.10000000149011612 69 10 0
0.10000000149011612 232 22 0
0.10000000149011612 225 7 0
0.10000000149011612 75 55 0
0.10000000149011612 70 101 1
0.10000000149011612 72 57 0
0.10000000149011612 229 16 0
0.10000000149011612 75 112 1
0.10000000149011612 61 62 0
0.10000000149011612 237 31 0
0.10000000149011612 104 41 0
